Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
21.12.23;15:03:36;1;0;0.1232;0.1305;0.1325;0.2493;0.2605;0.2556;0.506;0.499;0.482;
