Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
21.12.23;15:01:12;1;0;0.1188;0.1119;0.0987;0.2195;0.2214;0.1730;0.459;0.494;0.429;
