Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
20.12.23;14:46:05;1;0;0.1608;0.1588;0.1417;0.3485;0.3465;0.3226;0.539;0.542;0.561;
