Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
26.12.23;15:35:42;1;0;0.0978;0.1095;0.0846;0.1984;0.2229;0.1628;0.507;0.509;0.480;
