Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
28.01.24;15:01:10;1;0;0.1882;0.1290;0.0992;0.2688;0.2322;0.1320;0.300;0.444;0.248;
