Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;
11.01.24;15:50:30;1;0;0.2004;0.2317;0.2395;0.2053;0.2268;0.2111;0.1442;0.1383;0.1232;0.1725;0.1378;0.1579;0.1051;0.1310;0.1378;0.1540;0.1769;0.1559;0.4296;0.4897;0.5205;0.4487;0.5024;0.4658;0.3353;0.3172;0.2820;0.4169;0.3255;0.3798;0.2278;0.2674;0.2928;0.3500;0.3954;0.3563;0.534;0.527;0.540;0.542;0.549;0.547;0.570;0.564;0.563;0.586;0.577;0.584;0.539;0.510;0.529;0.560;0.553;0.562;
