Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
28.01.24;16:03:15;1;0;0.1696;0.0894;0.0430;0.2273;0.1232;0.0611;0.254;0.274;0.296;
