Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;
18.01.24;15:22:28;1;0;0.2380;0.2366;0.2038;0.2644;0.2551;0.1921;0.0938;0.0733;0.1222;0.0841;0.1237;0.0826;0.1466;0.1716;0.1119;0.1315;0.1065;0.1041;0.4785;0.4834;0.4125;0.5024;0.4858;0.3812;0.2356;0.1867;0.3143;0.2116;0.3128;0.2097;0.3348;0.3754;0.2502;0.3055;0.2390;0.2366;0.503;0.511;0.506;0.474;0.475;0.496;0.602;0.607;0.611;0.603;0.605;0.606;0.562;0.543;0.553;0.570;0.554;0.560;
