Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
28.01.24;15:47:54;1;0;0.2209;0.1691;0.0494;0.3392;0.2234;0.0645;0.349;0.243;0.235;
