Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;
04.01.24;14:49:00;1;0;0.0787;0.1413;0.1603;0.1755;0.1632;0.1975;0.0875;0.1041;0.1295;0.1022;0.1505;0.1500;0.1090;0.1535;0.1158;0.1241;0.1036;0.1158;0.1764;0.3157;0.3661;0.3974;0.3685;0.4350;0.2380;0.2757;0.3485;0.2737;0.4140;0.4081;0.2693;0.3597;0.2893;0.3025;0.2493;0.2854;0.554;0.553;0.562;0.558;0.557;0.546;0.632;0.622;0.628;0.627;0.636;0.632;0.595;0.573;0.600;0.590;0.584;0.594;
