Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
30.12.23;14:46:16;1;0;0.1310;0.0997;0.1158;0.3925;0.2263;0.3426;0.666;0.559;0.662;
