Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
30.12.23;15:40:31;1;0;0.1373;0.1124;0.0919;0.0894;0.1515;0.1447;0.3646;0.3025;0.2478;0.2375;0.3910;0.3783;0.623;0.628;0.629;0.623;0.613;0.618;
