Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
30.12.23;16:44:46;1;0;0.1437;0.1202;0.1422;0.1188;0.1144;0.1325;0.3074;0.2820;0.3348;0.2600;0.2659;0.3065;0.533;0.574;0.575;0.543;0.570;0.568;
