Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;
06.01.24;14:40:01;1;0;0.0968;0.1657;0.1828;0.1740;0.2121;0.1955;0.0992;0.1212;0.0914;0.0934;0.1447;0.1119;0.0953;0.1251;0.1334;0.1178;0.1266;0.1466;0.2209;0.3768;0.4096;0.3930;0.4673;0.4418;0.2454;0.3152;0.2331;0.2385;0.3876;0.2913;0.2317;0.3065;0.3177;0.2761;0.3045;0.3353;0.562;0.560;0.554;0.557;0.546;0.558;0.596;0.616;0.608;0.609;0.627;0.616;0.589;0.592;0.580;0.573;0.584;0.563;
