Date;Time;No.;PAR;F1;F2;F3;Fm'1;Fm'2;Fm'3;Y(II)1;Y(II)2;Y(II)3;
28.01.24;15:17:56;1;0;0.2312;0.0704;0.0347;0.3006;0.0777;0.0396;0.231;0.094;0.123;
